title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
Green Mountain to start data centre expansion in London - Data Centre Magazine	https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZGF0YWNlbnRyZW1hZ2F6aW5lLmNvbS9hcnRpY2xlcy9ncmVlbi1tb3VudGFpbi10by1zdGFydC1kYXRhLWNlbnRyZS1leHBhbnNpb24taW4tbG9uZG9u0gEA?oc=5	Green Mountain, a Norwegian data centre company, has started a new 14MW expansion at its LON1-East campus near London in the UK market, emphasizing its commitment to low-carbon data centre solutions powered entirely by renewable energy sources.	TRUE	TRUE	TRUE	TRUE	Green Mountain	Green Mountain	data centre expansion	Likely NAICS Codes: 518210 - Data Processing, Hosting, and Related Services, 237130 - Power and Communication Line and Related Structures Construction, 423430 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers, 238210 - Electrical Contractors and Other Wiring Installation Contractors	FALSE	2065
University of Nottingham research partnership results in groundbreaking new industry tech - The Manufacturer	https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy50aGVtYW51ZmFjdHVyZXIuY29tL2FydGljbGVzL3VuaXZlcnNpdHktb2Ytbm90dGluZ2hhbS1yZXNlYXJjaC1wYXJ0bmVyc2hpcC1yZXN1bHRzLWluLWdyb3VuZGJyZWFraW5nLW5ldy1pbmR1c3RyeS10ZWNoL9IBAA?oc=5	Researchers from the University of Nottingham collaborated with Sprint Electric to develop the Generis AC regen drive, a highly advanced power converter for electric motors, aimed at revolutionizing manufacturing and renewable energy industries.	TRUE, This innovation aims to reduce environmental impacts by developing an advanced power converter for electric motors, contributing to sustainability goals by improving energy efficiency and reducing harmful emissions.	TRUE, The collaboration between the University of Nottingham and Sprint Electric led to the development of a new power converter technology, representing a significant improvement in the firm's product offering and a departure from their traditional DC motor controls.	TRUE, The Generis AC regen drive, developed through the collaboration between the University of Nottingham and Sprint Electric, is designed to significantly reduce environmental impact by improving energy efficiency and supporting renewable energy systems.	TRUE, The collaboration between the University of Nottingham and Sprint Electric aimed to develop a power converter that minimizes environmental impacts, promotes sustainability, and offers advantages like higher efficiency and two-way power flow.	Sprint Electric	Sprint Electric Ltd	Generis AC regen drive	Likely NAICS Codes: 335312 (Motor and Generator Manufacturing), 541715 (Research and Development in the Physical, Engineering, and Life Sciences), 335999 (All Other Miscellaneous Electrical Equipment), 333618 (Other Engine Equipment Manufacturing)	FALSE, The text does not exhibit greenwashing as it describes a genuine collaboration and development of an advanced power converter for environmental and industrial benefits.	2291
Daikin unveils series of residential air-to-air heat pumps - pv magazine International	https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzEyLzA0L2RhaWtpbi11bnZlaWxzLXNlcmllcy1vZi1yZXNpZGVudGlhbC1haXItdG8tYWlyLWhlYXQtcHVtcHMv0gEA?oc=5	Daikin Europe NV introduced a new residential air-to-air heat pump line, Nepura series, tailored to cold climates with improved features and technologies for enhanced performance and efficiency.	TRUE - The new air-to-air heat pump line incorporates technologies to enhance energy efficiency and reduce environmental impact, aligning with green innovation principles.	TRUE - Daikin Europe NV introduced a new product line, the Nepura series, which differs significantly from its previous line and has been brought into use by the firm.	TRUE - The Nepura series of air-to-air heat pumps is designed and manufactured to reduce environmental impact throughout its life cycle, meeting the criteria of a green product.	TRUE - The article highlights the use of difluoromethane (R32) as refrigerant, optimized airflow to enhance performance, and considerations for secondary heat sources, all contributing to a green process.	Daikin Europe NV	Daikin Europe NV	Nepura series	Likely NAICS Codes: 333415 (Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing), 333999 (All Other Miscellaneous General Purpose Machinery Manufacturing), 238220 (Plumbing, Heating, and Air-Conditioning Contractors), 221119 (Other Electric Power Generation)	FALSE - The article provides detailed information about the features and functionalities of the new air-to-air heat pump line without any misleading environmental claims, indicating it is not an example of greenwashing.	1648
Interview with R.P. Gupta: “SECI looks forward to setting up its own renewable energy projects” - Renewable Watch	https://news.google.com/rss/articles/CBMigQFodHRwczovL3JlbmV3YWJsZXdhdGNoLmluLzIwMjMvMTIvMDUvaW50ZXJ2aWV3LXdpdGgtci1wLWd1cHRhLXNlY2ktbG9va3MtZm9yd2FyZC10by1zZXR0aW5nLXVwLWl0cy1vd24tcmVuZXdhYmxlLWVuZXJneS1wcm9qZWN0cy_SAQA?oc=5	SECI has been proactive in driving renewable energy uptake through innovative tenders, transitioning to storage and hybrid projects. It aims to expand into green hydrogen, pumped hydro storage, and the C&I segment. SECI's achievements include awarding 60 GW of renewable energy capacity and venturing into emerging technologies like hydrogen production and storage.	TRUE. This article discusses the transition towards renewable energy projects and innovative tenders, highlighting a commitment to sustainability and environmental advancement.	TRUE. The article mentions SECI's introduction of new products and processes in the renewable energy sector, demonstrating significant departures from past practices.	FALSE. The article does not provide specific details about individual products in a manner that allows for assessment as green products.	TRUE. The article discusses SECI's efforts to minimize environmental impacts and promote sustainability through the implementation of renewable energy projects and innovative tenders.	Solar Energy Corporation of India Limited (SECI)	Solar Energy Corporation of India Limited	product or process not identified	Likely NAICS Codes: 221114 - Solar Electric Power Generation, 221115 - Wind Electric Power Generation, 221116 - Geothermal Electric Power Generation, 221117 - Biomass Electric Power Generation	FALSE. The article does not contain any indications of false or misleading environmental statements related to the described initiatives.	2913
Ineos Inovyn Broadens PVC Product Portfolio with Expansion Initiative - ChemAnalyst	https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5jaGVtYW5hbHlzdC5jb20vTmV3c0FuZERlYWxzL05ld3NEZXRhaWxzL2luZW9zLWlub3Z5bi1icm9hZGVucy1wdmMtcHJvZHVjdC1wb3J0Zm9saW8td2l0aC1leHBhbnNpb24taW5pdGlhdGl2ZS0yNDA2M9IBAA?oc=5	Ineos Inovyn is expanding its PVC product portfolio with new products featuring reduced carbon footprints and increased recycled content, aligned with the company's commitment to sustainability through innovative solutions like Biovyn and Neovyn, as well as advancing recycling efforts with Recovyn.	TRUE. This is green innovation as Ineos Inovyn is introducing new products with reduced carbon footprints and increased recycled content, aligning with environmental sustainability goals.	TRUE. This expansion of Ineos Inovyn's PVC product range constitutes a business innovation through the introduction of new products that differ significantly from past offerings and meet market demands for eco-friendly solutions.	TRUE. The new PVC products from Ineos Inovyn, including Biovyn, Neovyn, and Recovyn, are designed to significantly reduce environmental impact, promote recycling, and enhance sustainability throughout their life cycles.	TRUE. Ineos Inovyn's sustainable initiatives in production, such as improved access to renewable energy and utilizing renewable hydrogen, demonstrate a commitment to minimizing environmental impacts and promoting sustainability.	Ineos Inovyn	INEOS Inovyn	product or process not identified	Likely NAICS Codes: 325211 - Plastics Material and Resin Manufacturing, 325221 - Cellulosic Organic Fiber Manufacturing, 326199 - All Other Plastics Product Manufacturing, 325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing	FALSE. The article does not exhibit greenwashing as it focuses on concrete initiatives and products that align with sustainability objectives without misleading environmental claims.	1936
How did the top smartphone makers fare in sustainability in 2023? - Rappler	https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnJhcHBsZXIuY29tL3RlY2hub2xvZ3kvZmVhdHVyZXMvc21hcnRwaG9uZS1icmFuZHMtbWFrZXJzLXN1c3RhaW5hYmlsaXR5LXJlcG9ydHMtMjAyMy_SAQA?oc=5	The article discusses the environmental impact of smartphone manufacturing and the efforts made by various tech brands to reduce carbon emissions and promote sustainability in their products and processes.	TRUE
The article discusses efforts made by various tech brands to reduce carbon emissions and promote sustainability in their products and processes, aligning with the concept of green innovation.	TRUE
The article highlights how tech brands are innovating in their products and processes to reduce carbon emissions and promote sustainability, which aligns with the definition of business innovation.	TRUE
The article mentions efforts by tech brands to design smartphones with recycled materials, energy-efficient technologies, and eco-friendly packaging, meeting the criteria of a green product.	TRUE
The article describes various initiatives by tech brands to reduce carbon emissions, adopt energy-efficient technologies, and implement recycling practices in their manufacturing processes, fitting the definition of a green process.	Fairphone	Fairphone	smartphones	Likely NAICS Codes: 334220 Cell Phone Manufacturing, 334310 Audio and Video Equipment Manufacturing, 334290 Other Communications Equipment Manufacturing, 334111 Electronic Computer Manufacturing	FALSE
The article does not exhibit characteristics of greenwashing. It objectively discusses the environmental impacts of smartphone manufacturing and the sustainability efforts of tech brands without misleading or false statements.	4890
SolaX Power & LUBI Electronics Signed Strategic Partnership Agreement for India Market - SolarQuarter	https://news.google.com/rss/articles/CBMieWh0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzEyLzA1L3NvbGF4LXBvd2VyLWx1YmktZWxlY3Ryb25pY3Mtc2lnbmVkLXN0cmF0ZWdpYy1wYXJ0bmVyc2hpcC1hZ3JlZW1lbnQtZm9yLWluZGlhLW1hcmtldC_SAQA?oc=5	SolaX partners with LUBI Electronics to distribute solar inverters and energy storage solutions in India, aiming to expand renewable energy initiatives in the region.	TRUE	TRUE	TRUE	TRUE	SolaX	SolaX Power	solar inverters and energy storage solutions	Likely NAICS Codes: 221114 Solar Electric Power Generation, 335999 All Other Miscellaneous Electrical Equipment and Component Manufacturing, 335122 Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing, 423620 Electrical and Electronic Appliance, Television, and Radio Set Merchant Wholesalers	FALSE	1455
Rab updates to Gore-Tex ePE membrane - Innovation in Textiles	https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lmlubm92YXRpb25pbnRleHRpbGVzLmNvbS9yYWItdXBkYXRlcy10by1nb3JldGV4LWVwZS1tZW1icmFuZS_SAQA?oc=5	Rab introduces new Gore-Tex ePE membrane in Autumn/Winter 2023 collection, reducing environmental impact by eliminating PFCs. The membrane is PFC-free, lighter, softer, and offers comparable performance.	TRUE. This is green innovation as it introduces a new membrane that reduces negative environmental externalities by eliminating PFCs and adopting a more environmentally-friendly alternative.	TRUE. This is business innovation as Rab has introduced a new membrane technology to enhance the performance and sustainability of their gloves and jackets.	TRUE. This is a green product as Rab's gloves and jackets are designed to significantly reduce their environmental impact throughout the product life cycle by using environmentally-friendly materials and processes.	TRUE. The introduction of the new Gore-Tex ePE membrane represents a green process innovation as it minimizes environmental impacts by using a membrane that is free of PFCs and has a lower carbon footprint compared to its predecessors.	Rab	Rab	product_or_process not identified	Likely NAICS Codes: 315999 (Other Apparel Accessories and Other Apparel Manufacturing), 339113 (Surgical Appliance and Supplies Manufacturing), 448190 (Other Clothing Stores), 448210 (Shoe Stores)	FALSE. This is not an example of greenwashing as the article focuses on genuine efforts by Rab to adopt a more environmentally-friendly membrane technology and provide transparent information on their products.	1813
First PHL offshore wind project cleared for green lane treatment - BusinessWorld Online	https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmJ3b3JsZG9ubGluZS5jb20vZWNvbm9teS8yMDIzLzEyLzIxLzU2NTIwNy9maXJzdC1waGwtb2Zmc2hvcmUtd2luZC1wcm9qZWN0LWNsZWFyZWQtZm9yLWdyZWVuLWxhbmUtdHJlYXRtZW50L9IBfGh0dHBzOi8vd3d3LmJ3b3JsZG9ubGluZS5jb20vZWNvbm9teS8yMDIzLzEyLzIxLzU2NTIwNy9maXJzdC1waGwtb2Zmc2hvcmUtd2luZC1wcm9qZWN0LWNsZWFyZWQtZm9yLWdyZWVuLWxhbmUtdHJlYXRtZW50Lz9hbXA?oc=5	The Board of Investments endorses the Philippines' first offshore wind project by Ivisan Windkraft Corp. for green lane services, aiming to expedite permits and licenses. The 450-megawatt Frontera Bay Wind Power Project off Cavite aligns with the country's clean energy and offshore wind industry goals, showing potential for job creation and community development.	TRUE. This project represents green innovation as it aligns with environmental sustainability goals by promoting clean energy production through offshore wind power.	FALSE. The article does not focus on a new or improved product or business process introduced by a firm, but rather on an endorsed project by the Board of Investments.	FALSE. The article does not primarily discuss a specific good or service that significantly reduces environmental impact throughout its life cycle.	TRUE. The article mentions the development of offshore wind industry value chain in the Philippines, highlighting green processes in manufacturing clean energy through the use of offshore wind turbines.	Ivisan Windkraft Corp.	Ivisan Windkraft Corp.	product or process not identified	Likely NAICS Codes: 221119 - Other Electric Power Generation, 237130 - Power and Communication Line Construction, 237990 - Other Heavy and Civil Engineering Construction, 551114 - Corporate, Subsidiary, and Regional Managing Offices	FALSE. The article does not contain false or misleading statements about the environmental benefits of the project, but rather focuses on the endorsement of a green initiative.	1758
