title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
Cannes Yachting Festival: Ferretti Group reveals 2023-2025 product strategy - Boat International	https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmJvYXRpbnRlcm5hdGlvbmFsLmNvbS9ib2F0LXByby9uZXdzL2Nhbm5lcy15YWNodGluZy1mZXN0aXZhbC1mZXJyZXR0aS1ncm91cC1wcm9kdWN0LXN0cmF0ZWd50gEA?oc=5	Ferretti Group plans to launch over 20 new products from 2023 to 2025, focusing on larger yachts. The company aims for sustainability with research on sustainable materials, energy efficiency, and reduced fuel consumption.	TRUE, The company is committed to researching sustainable materials, energy efficiency, and reduced fuel consumption, aligning with green innovation goals.	TRUE, The introduction of over 20 new products aligns with the definition of business innovation as it represents a significant change from the firm's previous offerings.	TRUE, The focus on researching sustainable materials, energy efficiency, and reduced fuel consumption aligns with the definition of a green product.	TRUE, The commitment to researching sustainable materials, energy efficiency improvements, and reduced fuel consumption indicates a focus on green processes.	Ferretti Group	Ferretti Group	product or process not identified	Likely NAICS Codes: 336612 - Boat Building, 336611 - Ship Building and Repairing, 3369 - Other Transportation Equipment Manufacturing, 42386 - Transportation Equipment and Supplies Merchant Wholesalers	FALSE, The article does not display attributes of greenwashing as the company's commitment to sustainability aligns with actual efforts towards green innovation.	1376
Azbil Aims to Provide Comfort-Enhanced Work Environments with Energy Savings | NIKKEI ESG Management Forum - 日経BP	https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vcHJvamVjdC5uaWtrZWlicC5jby5qcC9FU0cvYXRjbC9lbmcvc2RnZi82MC_SAQA?oc=5	The article discusses the importance of energy efficiency in office buildings and factories for countering global warming, highlighting the development of measurement and control technology for effective energy use and productivity improvements.	TRUE - The article discusses green innovations related to energy efficiency, workplace atmosphere improvement, and the use of technology for effective energy use.	FALSE - The article focuses on green innovations and energy efficiency rather than traditional business-focused innovations.	FALSE - While the article discusses products related to energy efficiency and workplace comfort, it does not focus on the design, manufacturing, or use of a specific green product.	TRUE - The article emphasizes green processes related to energy efficiency, waste reduction, and environmental impact mitigation in manufacturing and operational activities.	Azbil Corporation	Azbil Corporation	product or process not identified	Likely NAICS Codes: 334512 - Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use, 334513 - Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables, 333415 - Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing, 334519 - Other Measuring and Controlling Device Manufacturing	FALSE - The article does not exhibit greenwashing as it focuses on real technological advancements and environmental benefits rather than deceptive environmental claims.	2013
Key Players Alfa Laval, GEA Group, Kelvion, and SWEP Drive Plate Heat Exchanger Market Competition - GlobeNewswire	https://news.google.com/rss/articles/CBMiqwFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAyMy8wOS8xOC8yNzQ0NjUxLzI4MTI0L2VuL0tleS1QbGF5ZXJzLUFsZmEtTGF2YWwtR0VBLUdyb3VwLUtlbHZpb24tYW5kLVNXRVAtRHJpdmUtUGxhdGUtSGVhdC1FeGNoYW5nZXItTWFya2V0LUNvbXBldGl0aW9uLmh0bWzSAQA?oc=5	The article discusses the global Plate Heat Exchanger market, highlighting its robust growth and various applications in industries such as HVAC, refrigeration, chemical processing, food, and power generation.	FALSE	FALSE	TRUE	TRUE	company not identified	product or process not identified	Plate Heat Exchanger	Likely NAICS Codes: 333415 - Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing, 333999 - All Other Miscellaneous General Purpose Machinery Manufacturing, 221119 - Other Electric Power Generation, 333995 - Fluid Power Cylinder and Actuator Manufacturing	FALSE	2412
MoComp® traction products: Partnering for mutual success. | Siemens Mobility - Railway Gazette	https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5yYWlsd2F5Z2F6ZXR0ZS5jb20vcmdpLWNvbXBhbmllcy9zaWVtZW5zLW1vYmlsaXR5L21vY29tcC10cmFjdGlvbi1wcm9kdWN0cy1wYXJ0bmVyaW5nLWZvci1tdXR1YWwtc3VjY2Vzcy82NDkwOC5zdXBwbGllcmFydGljbGXSAQA?oc=5	The article discusses the innovative rail components business at MoComp, highlighting reasons for choosing their products, the importance of an extensive product range, the focus on partnerships with customers, customer-specific modifications, local proximity to customers, and ongoing rail component innovations.	FALSE	TRUE	TRUE	TRUE	Siemens Mobility	Siemens Mobility	MoComp rail components	Likely NAICS Codes: 336510 - Railroad Rolling Stock Manufacturing, 336320 - Motor Vehicle Electrical and Electronic Equipment Manufacturing, 335312 - Motor and Generator Manufacturing, 336350 - Motor Vehicle Transmission and Power Train Parts Manufacturing	FALSE	2403
Hot spot: How Scotland is expanding its heat pump industry - Investment Monitor	https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmludmVzdG1lbnRtb25pdG9yLmFpL3Nwb25zb3JlZC9ob3ctc2NvdGxhbmQtaXMtZXhwYW5kaW5nLWl0cy1oZWF0LXB1bXAtaW5kdXN0cnkv0gEA?oc=5	The article discusses the development and increasing demand of heat pumps in Scotland as a viable solution for decarbonizing energy use and reducing carbon emissions through efficient technology and government support.	TRUE Green innovation involves the development and adoption of heat pumps as a sustainable solution for decarbonizing energy use and reducing carbon emissions, aligning with environmental sustainability goals.	FALSE This article does not primarily focus on a new or significantly improved product or business process that differs from the firm's previous offerings. Instead, it emphasizes the adoption and scale-up of existing clean energy technology.	TRUE Heat pumps are designed to significantly reduce environmental impact throughout their life cycle, using sustainable materials and production processes while promoting energy efficiency and reducing carbon emissions.	TRUE The article highlights how the manufacturing and adoption of heat pumps aim to minimize environmental impacts by reducing waste, conserving resources, decreasing energy consumption, and limiting harmful substance emissions, aligning with green process principles.	Mitsubishi Electric	Mitsubishi Electric	Heat pumps	Likely NAICS Codes: 333415 - Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing, 333414 - Heating Equipment (except Warm Air Furnaces) Manufacturing, 238220 - Plumbing, Heating, and Air-Conditioning Contractors, 238210 - Electrical Contractors and Other Wiring Installation Contractors	FALSE The article does not demonstrate greenwashing as it focuses on genuine advancements in the development, production, and adoption of heat pumps as sustainable solutions for decarbonizing energy use and reducing carbon emissions.	3299
British Gas releases second UK net zero homes index - Centrica	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmNlbnRyaWNhLmNvbS9tZWRpYS1jZW50cmUvbmV3cy8yMDIzL2JyaXRpc2gtZ2FzLXJlbGVhc2VzLXNlY29uZC11ay1uZXQtemVyby1ob21lcy1pbmRleC_SAQA?oc=5	The article discusses British Gas' second Net Zero Homes Index, tracking UK families' readiness to make home and lifestyle changes towards Net Zero. It reveals awareness but limited understanding of the 2050 Net Zero target and a drop in confidence due to cost-of-living crisis. Homeowners are willing to make changes, including installing insulation, solar panels, and heat pumps.	TRUE	TRUE	FALSE	TRUE	British Gas	British Gas	product or process not identified	Likely NAICS Codes: 221210 - Natural Gas Distribution, 221112 - Fossil Fuel Electric Power Generation, 238210 - Electrical Contractors and Other Wiring Installation Contractors, 238220 - Plumbing, Heating, and Air-Conditioning Contractors	FALSE	1805
Embrace the new NCC 7-Star energy efficiency standards with Bradford Insulation - Architecture and Design	https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmFyY2hpdGVjdHVyZWFuZGRlc2lnbi5jb20uYXUvc3VwcGxpZXJzL2JyYWRmb3JkL25ldy1uY2MtNy1zdGFyLWVuZXJneS1lZmZpY2llbmN5LXN0YW5kYXJkc9IBAA?oc=5	The article discusses the upcoming changes in the National Construction Code (NCC) 2022 energy efficiency provisions in Australia, emphasizing the importance of insulation for energy-efficient building design and the shift towards a 7-Star rating for new homes.	TRUE, The article discusses the adoption of new energy-efficient building practices and materials in response to the NCC 7-Star rating, promoting sustainability and reducing environmental impacts.	FALSE, The article focuses more on energy-efficient building design practices and materials rather than introducing a new product or process that significantly differs from previous ones in the industry.	TRUE, The article highlights the importance of high-quality, energy-efficient insulation products like Bradford Gold and Bradford Gold High Performance Insulation that contribute to reducing energy consumption and promoting environmental sustainability throughout the product's life cycle.	TRUE, The article emphasizes the use of proper insulation methods as a green process in construction to minimize environmental impacts, reduce energy consumption, and improve building efficiency.	Bradford Insulation	CSR Bradford Insulation	Insulation	Likely NAICS Codes: 238310 - Drywall and Insulation Contractors, 325520 - Adhesive Manufacturing, 236220 - Commercial and Institutional Building Construction, 423330 - Roofing, Siding, and Insulation Material Merchant Wholesalers	FALSE, The article provides factual information about the energy efficiency benefits of insulation products without making false or misleading environmental claims.	2379
Danfoss India lines up $60 million capex plan - The Times of India	https://news.google.com/rss/articles/CBMieWh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkvaHlkZXJhYmFkL2RhbmZvc3MtaW5kaWEtbGluZXMtdXAtNjAtbWlsbGlvbi1jYXBleC1wbGFuL2FydGljbGVzaG93LzEwMzcwMjM3My5jbXPSAX1odHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L2h5ZGVyYWJhZC9kYW5mb3NzLWluZGlhLWxpbmVzLXVwLTYwLW1pbGxpb24tY2FwZXgtcGxhbi9hbXBfYXJ0aWNsZXNob3cvMTAzNzAyMzczLmNtcw?oc=5	The article text discusses various projects in healthcare, social philanthropy, and renewable energy investments in India.	FALSE This article does not specifically discuss green innovations that contribute to environmental sustainability goals.	TRUE The article mentions investments and expansions in various sectors, indicating new or improved business processes.	FALSE The article covers projects in healthcare, energy solutions, and philanthropy but does not focus on the design, manufacture, or use of goods or services with significant environmental impacts.	FALSE The article briefly mentions environmentally friendly transportation projects and healthcare expansions but lacks detailed insights into specific green processes.	company not identified	product or process not identified	product or process not identified	Likely NAICS Codes: 62 - Health Care and Social Assistance, 2211 - Electric Power Generation, Transmission and Distribution, 813 - Religious, Grantmaking, Civic, Professional, and Similar Organizations, 5417 - Scientific Research and Development Services	FALSE This article does not display characteristics of greenwashing as it discusses various projects and investments in different sectors without making any specific false or misleading environmental claims.	1676
New home energy management “ecosystem” lands, backed by solar heavyweight - One Step Off The Grid	https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vb25lc3RlcG9mZnRoZWdyaWQuY29tLmF1L25ldy1ob21lLWVuZXJneS1tYW5hZ2VtZW50LWVjb3N5c3RlbS1sYW5kcy1iYWNrZWQtYnktc29sYXItaGVhdnl3ZWlnaHQv0gFsaHR0cHM6Ly9vbmVzdGVwb2ZmdGhlZ3JpZC5jb20uYXUvbmV3LWhvbWUtZW5lcmd5LW1hbmFnZW1lbnQtZWNvc3lzdGVtLWxhbmRzLWJhY2tlZC1ieS1zb2xhci1oZWF2eXdlaWdodC9hbXAv?oc=5	A new home energy management 'ecosystem' has been launched in Australia by Maxeon Solar, promising solar and battery savings through monitoring and automating household appliances, including EV charging.	TRUE, The article describes an innovation that contributes to environmental sustainability goals by optimizing solar and battery use and promoting clean energy solutions.	TRUE, The article discusses a new home energy management 'ecosystem' developed by Maxeon Solar, indicating a significant improvement in the firm's products and processes.	TRUE, The article outlines a suite of products like residential solar panels, battery storage, and EV charging solutions designed to reduce environmental impact throughout their life cycle by promoting clean energy and energy efficiency.	TRUE, The article highlights a method in home energy management processes that minimizes environmental impacts, promotes energy efficiency, and supports the transition to clean energy technologies.	Maxeon Solar	Maxeon Solar	SunPower One Home Energy Experience	Likely NAICS Codes: 221114 Solar Electric Power Generation, 335311 Power, Distribution, and Specialty Transformer Manufacturing, 335912 Primary Battery Manufacturing, 221210 Natural Gas Distribution	FALSE, The article does not exhibit greenwashing practices as it primarily focuses on genuine advancements in clean energy solutions without providing false or misleading environmental claims.	1708
22 September 2023 - Calling all businesses and entrepreneurs in East Devon - Prosper is here to help! - East Devon - East Devon District Council	https://news.google.com/rss/articles/CBMidWh0dHBzOi8vZWFzdGRldm9uLmdvdi51ay9uZXdzLzIwMjMvMDkvY2FsbGluZy1hbGwtYnVzaW5lc3Nlcy1hbmQtZW50cmVwcmVuZXVycy1pbi1lYXN0LWRldm9uLXByb3NwZXItaXMtaGVyZS10by1oZWxwL9IBAA?oc=5	The article discusses the introduction of the Prosper programme to support businesses and entrepreneurs in East Devon, Exeter, and Mid Devon with business development ambitions, energy efficiency, environmental sustainability, market expansion, and other business-related services.	TRUE. The Prosper programme aims to help businesses improve energy efficiency, become more environmentally sustainable, and reach net-zero goals, aligning with green innovation goals of reducing negative environmental externalities.	TRUE. The Prosper programme introduces a new business support initiative that offers specialized services to help businesses and entrepreneurs achieve their business development goals, indicating a significant deviation from the firm's previous business processes.	FALSE. The article does not specifically mention the introduction of a new product meeting the criteria of a green product. It focuses more on business support services rather than the development or introduction of a green product.	TRUE. The article discusses support to help businesses improve energy efficiency, become more environmentally sustainable, and move towards net zero, indicating the adoption of green processes to minimize environmental impacts.	company not identified	not found	product or process not identified	Likely NAICS Codes: 813910 - Business Support Services, 541618 - Other Management Consulting Services, 541990 - All Other Professional, Scientific, and Technical Services, 926120 - Regulation and Administration of Transportation Programs	FALSE. The article text does not present any evidence of greenwashing as it involves a genuine business support programme aimed at assisting with environmental sustainability and energy efficiency initiatives.	1503
2023 Master Builder Awards Sustainability Award: D L E Construction Limited - FMB News	https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmZtYi5vcmcudWsvcmVzb3VyY2UvMjAyMy1tYXN0ZXItYnVpbGRlci1hd2FyZHMtc3VzdGFpbmFiaWxpdHktYXdhcmQtZC1sLWUtY29uc3RydWN0aW9uLWxpbWl0ZWQuaHRtbNIBAA?oc=5	DLE Construction Limited won the Sustainability Award for building a sustainable family home with modern features and green technologies under difficult conditions. The project was praised for its high environmental standards and energy efficiency measures.	TRUE - The construction of a sustainable family home using green technologies aligns with environmental sustainability goals and reduces negative environmental impacts.	TRUE - DLE Construction Limited introduced a new and improved product (sustainable family home) that differs significantly from its previous projects, aligning with the definition of business innovation.	TRUE - The sustainable family home designed and built by DLE Construction Limited significantly reduces its environmental impact through the use of green technologies and sustainable construction practices.	TRUE - The green technologies and sustainable construction methods implemented by DLE Construction Limited in building the sustainable family home demonstrate a method that minimizes environmental impacts, making it a green process.	DLE Construction Limited	DLE Construction Limited	sustainable family home	Likely NAICS Codes: 236118 - Residential Building Construction, 238990 - All Other Specialty Trade Contractors, 561720 - Janitorial Services, 562910 - Remediation Services	FALSE - The article text highlights the actual implementation of green technologies and sustainable practices in building the sustainable family home, without any indication of false or misleading environmental claims.	1631
iQOO 12 series may sport 2K display, tipster claims - gizmochina	https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3Lmdpem1vY2hpbmEuY29tLzIwMjMvMDkvMjgvaXFvby0xMi1zZXJpZXMtMmstZGlzcGxheS_SAQA?oc=5	The article discusses the upcoming release of various new products by Vivo, including the iQOO 12 series with features like a 2K screen, 144Hz refresh rate, 200W charging, and the Snapdragon 8 Gen 3 processor.	FALSE	FALSE	FALSE	FALSE	Vivo	Vivo	product or process not identified	Likely NAICS Codes: 334210 - Telephone Apparatus Manufacturing, 334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing, 334290 - Other Communications Equipment Manufacturing, 517210 - Wireless Telecommunications Carriers (except Satellite)	FALSE	1529
Stelrad launches Electric Series - a new range of electric radiators - Installer Online	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lmluc3RhbGxlcm9ubGluZS5jby51ay9zdGVscmFkLWxhdW5jaGVzLWVsZWN0cmljLXNlcmllcy1hLW5ldy1yYW5nZS1vZi1lbGVjdHJpYy1yYWRpYXRvcnMv0gEA?oc=5	Stelrad has introduced a new range of electric radiators, including various models for different rooms and features such as towel rails and energy-saving functionalities, aiming to offer effective heating solutions with aesthetic appeal.	FALSE - While the article describes a new range of electric radiators, it does not explicitly mention any significant environmentally sustainable features or benefits that align with green innovation principles.	TRUE - Stelrad's introduction of a new range of electric radiators represents a business innovation by diversifying its product line and venturing into the electric marketplace, differing significantly from its traditional radiator products.	FALSE - The article discusses the features and benefits of the electric radiators but does not provide information on how the products are designed, manufactured, and used to significantly reduce their environmental impact throughout their life cycle.	FALSE - The article highlights the functional and aesthetic aspects of the electric radiators without providing details on manufacturing processes or operational activities that minimize environmental impacts or promote sustainability.	Stelrad	Stelrad Radiators	product or process not identified	Likely NAICS Codes: 335311 - Power, Distribution, and Specialty Transformer Manufacturing, 335312 - Motor and Generator Manufacturing, 335313 - Switchgear and Switchboard Apparatus Manufacturing, 335314 - Relay and Industrial Control Manufacturing	FALSE - The article focuses on the features and benefits of the new electric radiators without making false or misleading environmental claims, indicating it is not an example of greenwashing.	1965
Sharp Consumer Brand Growing In OZ, New 5 in 1 Microwave With Air Fryer Coming – channelnews - ChannelNews	https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmNoYW5uZWxuZXdzLmNvbS5hdS9zaGFycC1jb25zdW1lci1icmFuZC1ncm93aW5nLWluLW96LW5ldy01LWluLTEtbWljcm93YXZlLXdpdGgtYWlyLWZyeWVyLWNvbWluZy_SAQA?oc=5	Tempo, a Sydney based distributor, is experiencing growth after a successful launch of new Sharp microwave models with air fryer functionality. The company is planning to introduce more Sharp products in Australia following positive consumer sentiment adjustments. The new models focus on providing added functionality and value to consumers, notably emphasizing simplified kitchen spaces and energy-efficient features.	FALSE	TRUE	TRUE	TRUE	Tempo	Tempo	Sharp microwaves with air fryer functionality	Likely NAICS Codes: 423990 - Other Miscellaneous Durable Goods Merchant Wholesalers, 425120 - Wholesale Trade Agents and Brokers, 423210 - Furniture Merchant Wholesalers, 423220 - Home Furnishing Merchant Wholesalers	FALSE	1804
